Observation,Grade,Label,Prediction,Threshold,New Prediction,Explanation,Change
1259,B,False,0.09992721225387746,0.5,,0,No Explanation
1260,A,False,0.2089894399886793,0.5,,0,No Explanation
1261,B,True,0.1413204629187892,0.5,,0,No Explanation
1262,A,False,0.07605832380054173,0.5,,0,No Explanation
1263,C,True,0.2162153650390524,0.5,,0,No Explanation
1264,B,False,0.16300459547888216,0.5,,0,No Explanation
1265,C,True,0.3022298708727802,0.5,,0,No Explanation
1266,C,True,0.055512036729468334,0.5,,0,No Explanation
1267,E,True,0.19795258974786073,0.5,,0,No Explanation
1268,B,False,0.21079585376464113,0.5,,0,No Explanation
1269,B,True,0.19815978227616787,0.5,,0,No Explanation
1270,B,False,0.13512633865166646,0.5,,0,No Explanation
1271,B,False,0.3612401403419608,0.5,,0,No Explanation
1272,C,False,0.22411699825255213,0.5,,0,No Explanation
1273,C,False,0.2968542716994729,0.5,,0,No Explanation
1274,C,False,0.15954824404445878,0.5,,0,No Explanation
1275,B,False,0.12462482035054771,0.5,,0,No Explanation
1276,E,True,0.3399781952695985,0.5,,0,No Explanation
1277,D,False,0.2602448492399264,0.5,,0,No Explanation
1278,B,False,0.2331591040783876,0.5,,0,No Explanation
1279,C,False,0.18120694272479954,0.5,,0,No Explanation
1280,C,False,0.19551868783013854,0.5,,0,No Explanation
1281,F,True,0.5603934726115177,0.5,0.24080152026183899,1,term:: 36 months from 0.0 to 1.0
1281,F,True,0.5603934726115177,0.5,0.24080152026183899,1,term:: 60 months from 1.0 to 0.0
1281,F,True,0.5603934726115177,0.5,0.3611218680605317,2,annual_inc from 44932.4461102546 to 66085.45986557804
1281,F,True,0.5603934726115177,0.5,0.4195722956749902,3,home_ownership::MORTGAGE from 0.0 to 1.0
1281,F,True,0.5603934726115177,0.5,0.4195722956749902,3,home_ownership::RENT from 1.0 to 0.0
1281,F,True,0.5603934726115177,0.5,0.47280266449076397,4,fico_range_low from 680.0 to 695.6427500000001
1281,F,True,0.5603934726115177,0.5,0.4893371740994475,5,fico_range_high from 684.0 to 699.6428999999999
1281,F,True,0.5603934726115177,0.5,0.41596576380105227,6,dti from 3.207246246246246 to 2.0512227454354353
1281,F,True,0.5603934726115177,0.5,0.41596576380105227,6,emp_length::10+ years from 0.0 to 1.0
1281,F,True,0.5603934726115177,0.5,0.41596576380105227,6,emp_length::< 1 year from 1.0 to 0.0
1281,F,True,0.5603934726115177,0.5,0.4665207165421672,7,revol_bal from 10547.913262042623 to 12602.222474979331
1281,F,True,0.5603934726115177,0.5,0.4665207165421672,7,emp_length::10+ years from 0.0 to 1.0
1281,F,True,0.5603934726115177,0.5,0.4665207165421672,7,emp_length::< 1 year from 1.0 to 0.0
1282,B,False,0.15165815788411077,0.5,,0,No Explanation
1283,B,False,0.12038678780117966,0.5,,0,No Explanation
1284,E,False,0.19348681496569395,0.5,,0,No Explanation
1285,B,False,0.28213070240156757,0.5,,0,No Explanation
1286,C,True,0.12023974327464243,0.5,,0,No Explanation
1287,A,False,0.02182606325102599,0.5,,0,No Explanation
1288,C,False,0.4575693312744062,0.5,,0,No Explanation
1289,D,False,0.11212801919813108,0.5,,0,No Explanation
1290,A,False,0.11561388134661722,0.5,,0,No Explanation
1291,D,False,0.12793400498938662,0.5,,0,No Explanation
1292,C,False,0.10532613868481745,0.5,,0,No Explanation
1293,A,False,0.13737844886129444,0.5,,0,No Explanation
1294,B,False,0.0917918689742926,0.5,,0,No Explanation
1295,A,False,0.12927630573247628,0.5,,0,No Explanation
1296,B,False,0.08268307659114309,0.5,,0,No Explanation
1297,C,False,0.09970035473396817,0.5,,0,No Explanation
1298,B,False,0.20048189584021028,0.5,,0,No Explanation
1299,E,True,0.5637525025123034,0.5,0.40619633351422463,1,annual_inc from 38324.17117379892 to 66085.45986557804
1299,E,True,0.5637525025123034,0.5,0.4095910971553755,2,term:: 36 months from 0.0 to 1.0
1299,E,True,0.5637525025123034,0.5,0.4095910971553755,2,term:: 60 months from 1.0 to 0.0
1299,E,True,0.5637525025123034,0.5,0.46002757348408085,3,fico_range_high from 669.0 to 699.6428999999999
1299,E,True,0.5637525025123034,0.5,0.47426447695497215,4,dti from 3.524025225225226 to 2.0512227454354353
1299,E,True,0.5637525025123034,0.5,0.4988626599704437,5,home_ownership::MORTGAGE from 0.0 to 1.0
1299,E,True,0.5637525025123034,0.5,0.4988626599704437,5,home_ownership::RENT from 1.0 to 0.0
1299,E,True,0.5637525025123034,0.5,0.49554251210100525,6,fico_range_low from 665.0 to 695.6427500000001
1299,E,True,0.5637525025123034,0.5,0.49554251210100525,6,verification_status::Source Verified from 0.0 to 1.0
1299,E,True,0.5637525025123034,0.5,0.49554251210100525,6,verification_status::Verified from 1.0 to 0.0
1300,C,True,0.20828969759429627,0.5,,0,No Explanation
1301,B,True,0.26635445508356087,0.5,,0,No Explanation
1302,D,False,0.17786910388965665,0.5,,0,No Explanation
1303,B,False,0.13202626740025913,0.5,,0,No Explanation
1304,B,False,0.07736869734415032,0.5,,0,No Explanation
1305,B,False,0.006656066704492855,0.5,,0,No Explanation
1306,A,False,0.20699957151408507,0.5,,0,No Explanation
1307,B,False,0.2711614209669216,0.5,,0,No Explanation
1308,C,False,0.16429495731839955,0.5,,0,No Explanation
1309,B,False,0.1809794469532282,0.5,,0,No Explanation
1310,F,True,0.3894825531791832,0.5,,0,No Explanation
1311,B,False,0.1390160845362721,0.5,,0,No Explanation
1312,B,True,0.1802115941516068,0.5,,0,No Explanation
1313,B,False,0.10399629474190412,0.5,,0,No Explanation
1314,E,False,0.31997235656422973,0.5,,0,No Explanation
1315,B,False,0.02609132853921296,0.5,,0,No Explanation
1316,B,False,0.1730540444908521,0.5,,0,No Explanation
1317,D,True,0.25660274490895835,0.5,,0,No Explanation
1318,B,False,0.09148607034941746,0.5,,0,No Explanation
1319,C,False,0.14178474688367806,0.5,,0,No Explanation
1320,A,False,0.06454204598744166,0.5,,0,No Explanation
1321,B,False,0.1289249276840237,0.5,,0,No Explanation
1322,B,False,0.125165273819442,0.5,,0,No Explanation
1323,D,False,0.14798284510578463,0.5,,0,No Explanation
1324,C,False,0.12102205650791135,0.5,,0,No Explanation
1325,C,False,0.29232381808417407,0.5,,0,No Explanation
1326,C,False,0.15344595119892704,0.5,,0,No Explanation
1327,D,False,0.3973465264086678,0.5,,0,No Explanation
1328,B,False,0.13726778984458263,0.5,,0,No Explanation
1329,C,True,0.12527004631289188,0.5,,0,No Explanation
1330,B,False,0.09654499457791035,0.5,,0,No Explanation
1331,A,False,0.11369795301133766,0.5,,0,No Explanation
1332,B,False,0.20689445763943912,0.5,,0,No Explanation
1333,D,True,0.08679504663215057,0.5,,0,No Explanation
1334,B,False,0.10079281625777943,0.5,,0,No Explanation
1335,C,False,0.07208021893602366,0.5,,0,No Explanation
1336,C,False,0.25018844967737436,0.5,,0,No Explanation
1337,C,False,0.2131021681994336,0.5,,0,No Explanation
1338,C,False,0.09688492757176914,0.5,,0,No Explanation
1339,E,True,0.265522818898788,0.5,,0,No Explanation
1340,B,False,0.27210997938558884,0.5,,0,No Explanation
1341,A,False,0.10982110166254208,0.5,,0,No Explanation
1342,B,False,0.10181979089418795,0.5,,0,No Explanation
1343,D,False,0.07739507164240639,0.5,,0,No Explanation
1344,A,False,0.10767594342310859,0.5,,0,No Explanation
1345,B,False,0.07503756806134991,0.5,,0,No Explanation
1346,C,False,0.29557087737383025,0.5,,0,No Explanation
1347,C,False,0.25093096737695636,0.5,,0,No Explanation
1348,B,False,0.16933791627649078,0.5,,0,No Explanation
1349,A,False,0.09276589673890306,0.5,,0,No Explanation
1350,A,False,0.10961126047327266,0.5,,0,No Explanation
1351,C,False,0.16849999799909818,0.5,,0,No Explanation
1352,C,False,0.5117954447387517,0.5,0.24987256660472507,1,term:: 36 months from 0.0 to 1.0
1352,C,False,0.5117954447387517,0.5,0.24987256660472507,1,term:: 60 months from 1.0 to 0.0
1352,C,False,0.5117954447387517,0.5,0.4170022165487889,2,home_ownership::MORTGAGE from 0.0 to 1.0
1352,C,False,0.5117954447387517,0.5,0.4170022165487889,2,home_ownership::RENT from 1.0 to 0.0
1352,C,False,0.5117954447387517,0.5,0.4623934860982794,3,annual_inc from 39879.059394141426 to 66085.45986557804
1352,C,False,0.5117954447387517,0.5,0.4833468815154093,4,revol_bal from 7485.791046296652 to 12602.222474979331
1352,C,False,0.5117954447387517,0.5,0.4869481122586772,5,dti from 3.03701981981982 to 2.0512227454354353
1352,C,False,0.5117954447387517,0.5,0.49786099855198357,6,fico_range_high from 694.0 to 699.6428999999999
1352,C,False,0.5117954447387517,0.5,0.49786099855198357,6,revol_util from 31.84055555555555 to 50.401448533641975
1353,E,False,0.31281257468266904,0.5,,0,No Explanation
1354,E,False,0.5414833031139007,0.5,0.3355827863559129,1,term:: 36 months from 0.0 to 1.0
1354,E,False,0.5414833031139007,0.5,0.3355827863559129,1,term:: 60 months from 1.0 to 0.0
1354,E,False,0.5414833031139007,0.5,0.41318980291340945,2,fico_range_high from 664.0 to 699.6428999999999
1354,E,False,0.5414833031139007,0.5,0.4151657471298957,3,annual_inc from 34436.950622942626 to 66085.45986557804
1354,E,False,0.5414833031139007,0.5,0.4473692631283633,4,home_ownership::MORTGAGE from 0.0 to 1.0
1354,E,False,0.5414833031139007,0.5,0.4473692631283633,4,home_ownership::OWN from 1.0 to 0.0
1354,E,False,0.5414833031139007,0.5,0.44958948431299534,5,fico_range_low from 660.0 to 695.6427500000001
1354,E,False,0.5414833031139007,0.5,0.4879151418051889,6,dti from 3.6987609609609615 to 2.0512227454354353
1354,E,False,0.5414833031139007,0.5,0.4913261180106457,7,revol_bal from 9311.272063182963 to 12602.222474979331
1355,D,False,0.08189466697659725,0.5,,0,No Explanation
1356,B,False,0.11554742727156518,0.5,,0,No Explanation
1357,D,True,0.24742418129176355,0.5,,0,No Explanation
1358,C,True,0.2105160918627387,0.5,,0,No Explanation
1359,E,True,0.4643177871571058,0.5,,0,No Explanation
1360,D,False,0.15578511251661942,0.5,,0,No Explanation
1361,B,False,0.16652302706694247,0.5,,0,No Explanation
1362,D,False,0.5173764862185967,0.5,0.273581135037578,1,term:: 36 months from 0.0 to 1.0
1362,D,False,0.5173764862185967,0.5,0.273581135037578,1,term:: 60 months from 1.0 to 0.0
1362,D,False,0.5173764862185967,0.5,0.3757786453734573,2,home_ownership::MORTGAGE from 0.0 to 1.0
1362,D,False,0.5173764862185967,0.5,0.3757786453734573,2,home_ownership::RENT from 1.0 to 0.0
1362,D,False,0.5173764862185967,0.5,0.42789634058812265,3,fico_range_high from 679.0 to 699.6428999999999
1362,D,False,0.5173764862185967,0.5,0.42867724319993883,4,annual_inc from 46938.25191449644 to 66085.45986557804
1362,D,False,0.5173764862185967,0.5,0.4945466680637725,5,revol_util from 58.80462962962962 to 50.401448533641975
1362,D,False,0.5173764862185967,0.5,0.44766734027233557,6,dti from 2.8949765765765765 to 2.0512227454354353
1362,D,False,0.5173764862185967,0.5,0.44766734027233557,6,emp_length::1 year from 1.0 to 0.0
1362,D,False,0.5173764862185967,0.5,0.44766734027233557,6,emp_length::10+ years from 0.0 to 1.0
1362,D,False,0.5173764862185967,0.5,0.4956472624983628,7,open_acc from 16.5625 to 14.77534140625
1362,D,False,0.5173764862185967,0.5,0.4956472624983628,7,emp_length::1 year from 1.0 to 0.0
1362,D,False,0.5173764862185967,0.5,0.4956472624983628,7,emp_length::10+ years from 0.0 to 1.0
1362,D,False,0.5173764862185967,0.5,0.4786066961900509,8,revol_bal from 21993.43873680835 to 12602.222474979331
1362,D,False,0.5173764862185967,0.5,0.4786066961900509,8,fico_range_low from 675.0 to 695.6427500000001
1362,D,False,0.5173764862185967,0.5,0.4786066961900509,8,emp_length::1 year from 1.0 to 0.0
1362,D,False,0.5173764862185967,0.5,0.4786066961900509,8,emp_length::10+ years from 0.0 to 1.0
1362,D,False,0.5173764862185967,0.5,0.49633042141020567,9,fico_range_low from 675.0 to 695.6427500000001
1362,D,False,0.5173764862185967,0.5,0.49633042141020567,9,emp_length::1 year from 1.0 to 0.0
1362,D,False,0.5173764862185967,0.5,0.49633042141020567,9,emp_length::10+ years from 0.0 to 1.0
1362,D,False,0.5173764862185967,0.5,0.49633042141020567,9,verification_status::Source Verified from 0.0 to 1.0
1362,D,False,0.5173764862185967,0.5,0.49633042141020567,9,verification_status::Verified from 1.0 to 0.0
1363,G,True,0.23916077069714037,0.5,,0,No Explanation
1364,C,False,0.12582819714927665,0.5,,0,No Explanation
1365,B,False,0.2306910095119278,0.5,,0,No Explanation
1366,A,False,0.09082162761569719,0.5,,0,No Explanation
1367,E,False,0.12618125949225414,0.5,,0,No Explanation
1368,D,False,0.1974533597861619,0.5,,0,No Explanation
1369,A,False,0.043648108120992644,0.5,,0,No Explanation
1370,C,True,0.252028233115055,0.5,,0,No Explanation
1371,C,False,0.19443608727924339,0.5,,0,No Explanation
1372,D,False,0.21008918915616245,0.5,,0,No Explanation
1373,D,False,0.3489250216988535,0.5,,0,No Explanation
1374,B,False,0.20589662063991065,0.5,,0,No Explanation
1375,D,False,0.3174501863520309,0.5,,0,No Explanation
1376,C,False,0.27134685887217846,0.5,,0,No Explanation
1377,D,True,0.19297731412392308,0.5,,0,No Explanation
1378,E,False,0.22838664687476182,0.5,,0,No Explanation
1379,C,False,0.16203844424286853,0.5,,0,No Explanation
1380,B,False,0.12516215198022362,0.5,,0,No Explanation
1381,B,False,0.14481929391633555,0.5,,0,No Explanation
1382,D,False,0.15179412629426098,0.5,,0,No Explanation
1383,B,True,0.5174237998892648,0.5,0.18953958379980185,1,term:: 36 months from 0.0 to 1.0
1383,B,True,0.5174237998892648,0.5,0.18953958379980185,1,term:: 60 months from 1.0 to 0.0
1383,B,True,0.5174237998892648,0.5,0.3976780293478179,2,dti from 3.3222336336336338 to 2.0512227454354353
1383,B,True,0.5174237998892648,0.5,0.42544556085662993,3,fico_range_low from 680.0 to 695.6427500000001
1383,B,True,0.5174237998892648,0.5,0.46682873898735,4,annual_inc from 43766.27994499771 to 66085.45986557804
1383,B,True,0.5174237998892648,0.5,0.4725776928781866,5,cr_hist from 159.82482068179834 to 171.39587691412487
1383,B,True,0.5174237998892648,0.5,0.4899230530157962,6,fico_range_high from 684.0 to 699.6428999999999
1383,B,True,0.5174237998892648,0.5,0.4907330378862059,7,revol_util from 30.979999999999997 to 50.401448533641975
1383,B,True,0.5174237998892648,0.5,0.49260243767659834,8,funded_amnt from 13249.999999999998 to 14391.65375
1383,B,True,0.5174237998892648,0.5,0.4969357117469128,9,open_acc from 20.453125 to 14.77534140625
1383,B,True,0.5174237998892648,0.5,0.4982730062384712,10,loan_amnt from 13249.999999999998 to 14398.863749999999
1384,B,False,0.04529994932774019,0.5,,0,No Explanation
1385,B,True,0.0971992277955362,0.5,,0,No Explanation
1386,C,False,0.41171090352366635,0.5,,0,No Explanation
1387,C,True,0.17642982691745254,0.5,,0,No Explanation
1388,C,False,0.4187565475876269,0.5,,0,No Explanation
1389,C,True,0.13372020083822275,0.5,,0,No Explanation
1390,D,False,0.15764893221789938,0.5,,0,No Explanation
1391,D,True,0.28962656108239604,0.5,,0,No Explanation
1392,E,True,0.2518943033049852,0.5,,0,No Explanation
1393,B,False,0.08153799616178231,0.5,,0,No Explanation
1394,C,False,0.21627979115030013,0.5,,0,No Explanation
1395,B,False,0.38215398640542375,0.5,,0,No Explanation
1396,B,False,0.1280193815927561,0.5,,0,No Explanation
1397,C,True,0.05024086336041732,0.5,,0,No Explanation
1398,F,True,0.3986940967918871,0.5,,0,No Explanation
1399,D,False,0.156191106586276,0.5,,0,No Explanation
1400,D,False,0.1997136854231275,0.5,,0,No Explanation
1401,E,True,0.5297971056409908,0.5,0.28976165020589606,1,term:: 36 months from 0.0 to 1.0
1401,E,True,0.5297971056409908,0.5,0.28976165020589606,1,term:: 60 months from 1.0 to 0.0
1401,E,True,0.5297971056409908,0.5,0.39037668794922875,2,fico_range_low from 665.0 to 695.6427500000001
1401,E,True,0.5297971056409908,0.5,0.41778160128712444,3,fico_range_high from 669.0 to 699.6428999999999
1401,E,True,0.5297971056409908,0.5,0.4300701602261954,4,loan_amnt from 25475.0 to 14398.863749999999
1401,E,True,0.5297971056409908,0.5,0.4607401690324646,5,dti from 2.7191135135135136 to 2.0512227454354353
1401,E,True,0.5297971056409908,0.5,0.46678560582276846,6,cr_hist from 199.36603200539173 to 171.39587691412487
1401,E,True,0.5297971056409908,0.5,0.47167062809537674,7,verification_status::Source Verified from 0.0 to 1.0
1401,E,True,0.5297971056409908,0.5,0.47167062809537674,7,verification_status::Verified from 1.0 to 0.0
1401,E,True,0.5297971056409908,0.5,0.48829456268884935,8,revol_util from 85.86432098765431 to 50.401448533641975
1401,E,True,0.5297971056409908,0.5,0.4979757317588005,9,funded_amnt from 25475.0 to 14391.65375
1402,D,False,0.24671999638998662,0.5,,0,No Explanation
1403,D,False,0.3841599203017668,0.5,,0,No Explanation
1404,C,True,0.3603218915448579,0.5,,0,No Explanation
1405,A,False,0.07718116342993753,0.5,,0,No Explanation
1406,D,False,0.2442582206717513,0.5,,0,No Explanation
1407,C,False,0.1772204479054416,0.5,,0,No Explanation
1408,A,False,0.04164332222132269,0.5,,0,No Explanation
1409,C,False,0.5403322837353708,0.5,0.266607348684983,1,term:: 36 months from 0.0 to 1.0
1409,C,False,0.5403322837353708,0.5,0.266607348684983,1,term:: 60 months from 1.0 to 0.0
1409,C,False,0.5403322837353708,0.5,0.33089969420853366,2,dti from 3.785565165165165 to 2.0512227454354353
1409,C,False,0.5403322837353708,0.5,0.3468442177455801,3,home_ownership::MORTGAGE from 0.0 to 1.0
1409,C,False,0.5403322837353708,0.5,0.3468442177455801,3,home_ownership::RENT from 1.0 to 0.0
1409,C,False,0.5403322837353708,0.5,0.4841938086304898,4,emp_length::10+ years from 0.0 to 1.0
1409,C,False,0.5403322837353708,0.5,0.4841938086304898,4,emp_length::3 years from 1.0 to 0.0
1409,C,False,0.5403322837353708,0.5,0.4938488484193705,5,annual_inc from 57760.273928080336 to 66085.45986557804
1410,D,True,0.19275190794503821,0.5,,0,No Explanation
1411,D,False,0.2485296946079832,0.5,,0,No Explanation
1412,F,False,0.30259724401241234,0.5,,0,No Explanation
1413,D,True,0.11333148483871403,0.5,,0,No Explanation
1414,D,False,0.13478053554167127,0.5,,0,No Explanation
1415,B,False,0.1551763423639792,0.5,,0,No Explanation
1416,C,False,0.15247910574094042,0.5,,0,No Explanation
1417,F,True,0.39436140019872984,0.5,,0,No Explanation
1418,B,False,0.11164461058225154,0.5,,0,No Explanation
1419,C,False,0.13717499459304058,0.5,,0,No Explanation
1420,D,True,0.4816383137521225,0.5,,0,No Explanation
1421,B,False,0.2336431402635967,0.5,,0,No Explanation
1422,B,False,0.32602556915894304,0.5,,0,No Explanation
